id,name,price,category,brand,type,category,collection,images,image_url_1,image_url_2,image_url_3,image_url_4,image_url_5,image_url_6,image_url_7,image_url_8,image_url_9,image_url_10,image_url_11,image_url_12,image_url_13,image_url_14,image_url_15,image_url_16,image_url_17,image_url_18,image_url_19,image_url_20,image_url_21,image_url_22,image_url_23,image_url_24,image_url_26,image_url_27,image_url_28,image_url_29,image_url_30,image_url_31,image_url_32
Stanton 12.5oz // Tinted Weft Rogue Territory,Stanton 12.5oz // Tinted Weft,230,SLIM-STRAIGHT,Rogue Territory,Pants; Denim,Men,Heritage; Selvedge,rogueterritory.com/6b7fb271e8af0082488bfca24b743318ffdcf5b0.jpg|rogueterritory.com/1190c04f19c509e5911ed33d6c32872edd9e3860.jpg|rogueterritory.com/739f4a831aed922d5b5d0feba460b0960a7f307f.jpg|rogueterritory.com/0989ad1de98e58fa954b8663d44176b53a6663a8.jpg|rogueterritory.com/592f93d4bacb84b19fadf1e00ec2fa1b5983ca4b.jpg|rogueterritory.com/d0d0c46dd3cc08bde8234ff7df0c4ee59313140f.jpg|rogueterritory.com/ea9fd7bc717705e2ca9f1dc956e10bc273068d4e.jpg|rogueterritory.com/975f4a1d3ffff2222b6a531e52af5253b2d41be3.jpg|rogueterritory.com/31332d55ffc8701449f29a22ab1cee2d9ba06531.jpg|rogueterritory.com/20b99e36839f58ac72bc20c9a2d2a1acec166573.jpg|rogueterritory.com/5cc6e3cedbba70cbb1bc456a89978e6d9af631f2.jpg|rogueterritory.com/5cd22eb756c4c57ad9e2239fa80d8f97a8ea6058.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/6c62066c6adeea47e21997e23aeb756a_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/d0c7ac7ef86010102b6348610158aa89_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/595e288bd487bc9e2a9d48b3bf84169c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/6b53c231087129a48acd23407a85bf5d_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_front_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_side_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/2404fbd8237eeee5c78ad114effb04e8_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ae01a31dabe52985a9ae1528ba3386cb_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/a8f0a3f80f6f134929960bf6ee73d7a0_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/643fcdd4a38375ee2c7e70f5dedeb329_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/26b5ef1c14362801af6355ac21b66c1c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/7014524b04cf8c90c3290b4827038223_1920x.jpg,,,,,,,,,,,,,,,,,,,
Dark Stanton Rogue Territory,Dark Stanton,240,SLIM-STRAIGHT,Rogue Territory,Pants; Denim,Men,Heritage; Selvedge; Modern,rogueterritory.com/6d3fa40e0a16e72488a91fd44ce4351abbb712ef.jpg|rogueterritory.com/e9123e0bc6f3a54a3bf33ce2b105f3f9baa72b88.jpg|rogueterritory.com/08a57e9137a63ff83e5843aea4a9b82eee36cccc.jpg|rogueterritory.com/cf20425fa161f7ac90ada5a7d839d3d137b6a326.jpg|rogueterritory.com/8bd3ba674fc437ba6a59c2ef07724cffccbe85c4.jpg|rogueterritory.com/592f93d4bacb84b19fadf1e00ec2fa1b5983ca4b.jpg|rogueterritory.com/d0d0c46dd3cc08bde8234ff7df0c4ee59313140f.jpg|rogueterritory.com/ea9fd7bc717705e2ca9f1dc956e10bc273068d4e.jpg|rogueterritory.com/975f4a1d3ffff2222b6a531e52af5253b2d41be3.jpg|rogueterritory.com/31332d55ffc8701449f29a22ab1cee2d9ba06531.jpg|rogueterritory.com/20b99e36839f58ac72bc20c9a2d2a1acec166573.jpg|rogueterritory.com/5cc6e3cedbba70cbb1bc456a89978e6d9af631f2.jpg|rogueterritory.com/5cd22eb756c4c57ad9e2239fa80d8f97a8ea6058.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/aadaa961657467bfdd4f4c409a052c36_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/c7038f3a3f8167acd14d26db49aa6cc6_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/b2640feab33d739423473ca011cc105a_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/f682d7920976549f22a90251fd54ba0f_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/826228986c162fdb3f378432aac46651_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_front_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_side_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/2404fbd8237eeee5c78ad114effb04e8_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ae01a31dabe52985a9ae1528ba3386cb_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/a8f0a3f80f6f134929960bf6ee73d7a0_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/643fcdd4a38375ee2c7e70f5dedeb329_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/26b5ef1c14362801af6355ac21b66c1c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/7014524b04cf8c90c3290b4827038223_1920x.jpg,,,,,,,,,,,,,,,,,,
Stanton 16.75oz // Slub Rogue Territory,Stanton 16.75oz // Slub,250,SLIM-STRAIGHT,Rogue Territory,Pants; Denim,Men,Heritage; Selvedge,rogueterritory.com/9f5b5941c3eb1b208fe6009a8e53da5f75518736.jpg|rogueterritory.com/b9bec278eeeca140a1fd698d34fcb7525095f536.jpg|rogueterritory.com/a03f670b21642883d8da679b13eedf3661fbb565.jpg|rogueterritory.com/0eeecc07186391976bc33c331f43abcd5cf84603.jpg|rogueterritory.com/fe861a00a685a6a678caa1e81187db33b892749e.jpg|rogueterritory.com/322a0c9f346a60d6712c78464a45c6ddc5994552.jpg|rogueterritory.com/592f93d4bacb84b19fadf1e00ec2fa1b5983ca4b.jpg|rogueterritory.com/d0d0c46dd3cc08bde8234ff7df0c4ee59313140f.jpg|rogueterritory.com/ea9fd7bc717705e2ca9f1dc956e10bc273068d4e.jpg|rogueterritory.com/975f4a1d3ffff2222b6a531e52af5253b2d41be3.jpg|rogueterritory.com/31332d55ffc8701449f29a22ab1cee2d9ba06531.jpg|rogueterritory.com/20b99e36839f58ac72bc20c9a2d2a1acec166573.jpg|rogueterritory.com/5cc6e3cedbba70cbb1bc456a89978e6d9af631f2.jpg|rogueterritory.com/5cd22eb756c4c57ad9e2239fa80d8f97a8ea6058.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/81bffd042ce2227333257e921783bfe5_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/15ac661a7025e1c936af8afcd50de88d_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/2dd4fa20df54aaa7693eb8c63797390f_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/496272fe80a6d60cde6c4d7b169e3117_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/c8845098e1f028b2c39f2688b5b30bac_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/bf6c212767b131760adddf4885045409_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_front_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_side_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/2404fbd8237eeee5c78ad114effb04e8_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ae01a31dabe52985a9ae1528ba3386cb_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/a8f0a3f80f6f134929960bf6ee73d7a0_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/643fcdd4a38375ee2c7e70f5dedeb329_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/26b5ef1c14362801af6355ac21b66c1c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/7014524b04cf8c90c3290b4827038223_1920x.jpg,,,,,,,,,,,,,,,,,
Stealth Stanton Rogue Territory,Stealth Stanton,240,SLIM-STRAIGHT,Rogue Territory,Pants; Denim,Men,Heritage; Selvedge,rogueterritory.com/84d727b81bd55605fae2a513bf66bf6484c4204c.jpg|rogueterritory.com/a90523dae8d989005bf22b36cad71cfe13c8d9cf.jpg|rogueterritory.com/b43a8ce3fe7b040acdb3de80cce8d77fc48c8d0b.jpg|rogueterritory.com/86e0b9ace123e0c04c99c3e66a0771f87afb6f97.jpg|rogueterritory.com/86ba5c290809cec1c475b9c8381df0539d766f2d.jpg|rogueterritory.com/37fc40e23837560cb7ecdb641542cc8473a28df2.jpg|rogueterritory.com/592f93d4bacb84b19fadf1e00ec2fa1b5983ca4b.jpg|rogueterritory.com/d0d0c46dd3cc08bde8234ff7df0c4ee59313140f.jpg|rogueterritory.com/ea9fd7bc717705e2ca9f1dc956e10bc273068d4e.jpg|rogueterritory.com/975f4a1d3ffff2222b6a531e52af5253b2d41be3.jpg|rogueterritory.com/31332d55ffc8701449f29a22ab1cee2d9ba06531.jpg|rogueterritory.com/20b99e36839f58ac72bc20c9a2d2a1acec166573.jpg|rogueterritory.com/5cc6e3cedbba70cbb1bc456a89978e6d9af631f2.jpg|rogueterritory.com/5cd22eb756c4c57ad9e2239fa80d8f97a8ea6058.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/960978a338f3e03065782340e389bd68_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/d367829180f3874af6bdcf5430a06c2c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/b6aaa56c92039a200de37962cbc3dbb2_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ebf23945cebbcac717ef15f883e1823a_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/c0bbcb99431b711705d5ef0e8ae20223_64ca8980-d20c-4de6-8e0a-0600854d912e_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/02cc1666068a41147f9bd3d93a1714f9_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_front_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_side_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/2404fbd8237eeee5c78ad114effb04e8_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ae01a31dabe52985a9ae1528ba3386cb_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/a8f0a3f80f6f134929960bf6ee73d7a0_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/643fcdd4a38375ee2c7e70f5dedeb329_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/26b5ef1c14362801af6355ac21b66c1c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/7014524b04cf8c90c3290b4827038223_1920x.jpg,,,,,,,,,,,,,,,,,
Stanton 14.5oz Rogue Territory,Stanton 14.5oz,230,SLIM-STRAIGHT,Rogue Territory,Pants; Denim,Men,Heritage; Selvedge,rogueterritory.com/70bdcb36678cb47b13906459aa1350fa7b964860.jpg|rogueterritory.com/a9fc7b1a94b52bd7bce6113718663730baf0b645.jpg|rogueterritory.com/00c8cff8502cdd3c116b67491c6fafb9f63f0199.jpg|rogueterritory.com/9d8768daffe78a302e89aee12c95dfc00bcba496.jpg|rogueterritory.com/573372de02cdf06012485906b221c9f02b716b35.jpg|rogueterritory.com/b89550b1bdeae9a2faf01b3e0a7c1d0bb58dd3eb.jpg|rogueterritory.com/592f93d4bacb84b19fadf1e00ec2fa1b5983ca4b.jpg|rogueterritory.com/d0d0c46dd3cc08bde8234ff7df0c4ee59313140f.jpg|rogueterritory.com/ea9fd7bc717705e2ca9f1dc956e10bc273068d4e.jpg|rogueterritory.com/975f4a1d3ffff2222b6a531e52af5253b2d41be3.jpg|rogueterritory.com/31332d55ffc8701449f29a22ab1cee2d9ba06531.jpg|rogueterritory.com/20b99e36839f58ac72bc20c9a2d2a1acec166573.jpg|rogueterritory.com/5cc6e3cedbba70cbb1bc456a89978e6d9af631f2.jpg|rogueterritory.com/5cd22eb756c4c57ad9e2239fa80d8f97a8ea6058.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/263b0d05b48a16bb420cab8d3a554f4d_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ec112e7ace143fddac7afa1670fb9caf_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/7b325777ae60ee87fcef137e92221fbb_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ffc48e7c6aa730f31a57c6e9f8555a46_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/e4db51c82f077d47fdf268231173abd7_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/32e8832ed750d8a91c2ed7b7c05a4b44_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_front_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_side_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/2404fbd8237eeee5c78ad114effb04e8_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ae01a31dabe52985a9ae1528ba3386cb_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/a8f0a3f80f6f134929960bf6ee73d7a0_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/643fcdd4a38375ee2c7e70f5dedeb329_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/26b5ef1c14362801af6355ac21b66c1c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/7014524b04cf8c90c3290b4827038223_1920x.jpg,,,,,,,,,,,,,,,,,
Stanton 15oz Rogue Territory,Stanton 15oz,240,SLIM-STRAIGHT,Rogue Territory,Pants; Denim,Men,Heritage; Selvedge,rogueterritory.com/5cc6e3cedbba70cbb1bc456a89978e6d9af631f2.jpg|rogueterritory.com/5cd22eb756c4c57ad9e2239fa80d8f97a8ea6058.jpg|rogueterritory.com/f8872a565f50802e177485e157808e6c84e694ee.jpg|rogueterritory.com/d0d7dad04fa77126359e32af65b0e39a6ad3fa46.jpg|rogueterritory.com/60bd86cc38c634247667e808b25d5f4d40c0c210.jpg|rogueterritory.com/64dbc5bf82e7f6de4e02a65726bd681d6a372aa6.jpg|rogueterritory.com/7e310df9f83bfe707750b25d0357cf2b249bc38f.jpg|rogueterritory.com/592f93d4bacb84b19fadf1e00ec2fa1b5983ca4b.jpg|rogueterritory.com/d0d0c46dd3cc08bde8234ff7df0c4ee59313140f.jpg|rogueterritory.com/ea9fd7bc717705e2ca9f1dc956e10bc273068d4e.jpg|rogueterritory.com/975f4a1d3ffff2222b6a531e52af5253b2d41be3.jpg|rogueterritory.com/31332d55ffc8701449f29a22ab1cee2d9ba06531.jpg|rogueterritory.com/20b99e36839f58ac72bc20c9a2d2a1acec166573.jpg|rogueterritory.com/84d727b81bd55605fae2a513bf66bf6484c4204c.jpg|rogueterritory.com/a90523dae8d989005bf22b36cad71cfe13c8d9cf.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/26b5ef1c14362801af6355ac21b66c1c_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/7014524b04cf8c90c3290b4827038223_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/3cc9f93ef8d594bbac0d5495ed2c0499_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/95ca14725363ae39b4ad39b7f25564ae_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/65ce7399f12f5b30492353413508fd17_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/8e361ec1266192bc05980036a79d588b_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/79e160cdcfbf0ce9e3715aa20f3449ea_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_front_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/RogueTerritory_Stanton17ozSlubDark_side_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/2404fbd8237eeee5c78ad114effb04e8_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/ae01a31dabe52985a9ae1528ba3386cb_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/a8f0a3f80f6f134929960bf6ee73d7a0_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/643fcdd4a38375ee2c7e70f5dedeb329_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/960978a338f3e03065782340e389bd68_1920x.jpg,https://cdn.shopify.com/s/files/1/2633/5944/products/d367829180f3874af6bdcf5430a06c2c_1920x.jpg,,,,,,,,,,,,,,,,
